Date,zone,centre,Price
02-06-93,1,JAMMU,NA
02-06-93,1,AMRITSAR,330
02-06-93,1,LUDHIANA,300
02-06-93,1,LUCKNOW,NA
02-06-93,1,KANPUR,NA
02-06-93,1,CHANDIGARH,NA
02-06-93,1,DELHI,355
02-06-93,2,AHMEDABAD,460
02-06-93,2,RAJKOT,350
02-06-93,2,PANAJI,500
02-06-93,2,BHOPAL,375
02-06-93,2,INDORE,395
02-06-93,2,MUMBAI,500
02-06-93,2,NAGPUR,425
02-06-93,2,JAIPUR,315
02-06-93,2,JODHPUR,320
02-06-93,3,GUWAHATI,NA
02-06-93,3,PATNA,390
02-06-93,3,SHILLONG,470
02-06-93,3,AIZAWL,NA
02-06-93,3,BHUBANESHWAR,NA
02-06-93,3,CUTTACK,NA
02-06-93,3,KOLKATA,NA
02-06-93,3,AGARTALA,NA
02-06-93,4,HYDERABAD,550
02-06-93,4,VIJAYAWADA,710
02-06-93,4,BANGALORE,NA
02-06-93,4,THIRUVANANTHAPURAM,NA
02-06-93,4,ERNAKULAM,NA
02-06-93,4,CHENNAI,520
02-06-93,4,MADURAI,500
02-06-93,4,PONDICHERRY,580
09-06-93,1,HISAR,331
09-06-93,1,KARNAL,330
09-06-93,1,SHIMLA,NA
09-06-93,1,MANDI,350
09-06-93,1,SRINAGAR,NA
09-06-93,1,JAMMU,NA
09-06-93,1,AMRITSAR,NA
09-06-93,1,LUDHIANA,NA
09-06-93,1,LUCKNOW,330
09-06-93,1,KANPUR,335
09-06-93,1,CHANDIGARH,NA
09-06-93,1,DELHI,375
09-06-93,2,AHMEDABAD,470
09-06-93,2,RAJKOT,365
09-06-93,2,PANAJI,500
09-06-93,2,BHOPAL,375
09-06-93,2,INDORE,NA
09-06-93,2,MUMBAI,500
09-06-93,2,NAGPUR,418
09-06-93,2,JAIPUR,NA
09-06-93,2,JODHPUR,NA
09-06-93,3,GUWAHATI,NA
09-06-93,3,PATNA,NA
09-06-93,3,SHILLONG,NA
09-06-93,3,AIZAWL,NA
09-06-93,3,BHUBANESHWAR,NA
09-06-93,3,CUTTACK,NA
09-06-93,3,KOLKATA,NA
09-06-93,3,AGARTALA,NA
09-06-93,4,HYDERABAD,550
09-06-93,4,VIJAYAWADA,700
09-06-93,4,BANGALORE,540
09-06-93,4,THIRUVANANTHAPURAM,NA
09-06-93,4,ERNAKULAM,NA
09-06-93,4,CHENNAI,520
09-06-93,4,MADURAI,500
09-06-93,4,PONDICHERRY,580
16-06-93,1,HISAR,NA
16-06-93,1,KARNAL,NA
16-06-93,1,SHIMLA,NA
16-06-93,1,MANDI,350
16-06-93,1,SRINAGAR,NA
16-06-93,1,JAMMU,NA
16-06-93,1,AMRITSAR,331
16-06-93,1,LUDHIANA,335
16-06-93,1,LUCKNOW,NA
16-06-93,1,KANPUR,NA
16-06-93,1,CHANDIGARH,345
16-06-93,1,DELHI,360
16-06-93,2,AHMEDABAD,470
16-06-93,2,RAJKOT,365
16-06-93,2,PANAJI,500
16-06-93,2,BHOPAL,375
16-06-93,2,INDORE,395
16-06-93,2,MUMBAI,500
16-06-93,2,NAGPUR,408
16-06-93,2,JAIPUR,320
16-06-93,2,JODHPUR,330
16-06-93,3,GUWAHATI,NA
16-06-93,3,PATNA,NA
16-06-93,3,SHILLONG,475
16-06-93,3,AIZAWL,NA
16-06-93,3,BHUBANESHWAR,NA
16-06-93,3,CUTTACK,NA
16-06-93,3,KOLKATA,NA
16-06-93,3,AGARTALA,NA
16-06-93,4,HYDERABAD,550
16-06-93,4,VIJAYAWADA,700
16-06-93,4,BANGALORE,NA
16-06-93,4,THIRUVANANTHAPURAM,NA
16-06-93,4,ERNAKULAM,NA
16-06-93,4,CHENNAI,530
16-06-93,4,MADURAI,500
16-06-93,4,PONDICHERRY,580
23-06-93,1,HISAR,340
23-06-93,1,KARNAL,350
23-06-93,1,SHIMLA,NA
23-06-93,1,MANDI,350
23-06-93,1,SRINAGAR,NA
23-06-93,1,JAMMU,NA
23-06-93,1,AMRITSAR,345
23-06-93,1,LUDHIANA,350
23-06-93,1,LUCKNOW,NA
23-06-93,1,KANPUR,NA
23-06-93,1,CHANDIGARH,NA
23-06-93,1,DELHI,365
23-06-93,2,AHMEDABAD,460
23-06-93,2,RAJKOT,365
23-06-93,2,PANAJI,NA
23-06-93,2,BHOPAL,375
23-06-93,2,INDORE,360
23-06-93,2,MUMBAI,500
23-06-93,2,NAGPUR,415
23-06-93,2,JAIPUR,320
23-06-93,2,JODHPUR,340
23-06-93,3,GUWAHATI,NA
23-06-93,3,PATNA,NA
23-06-93,3,SHILLONG,NA
23-06-93,3,AIZAWL,NA
23-06-93,3,BHUBANESHWAR,NA
23-06-93,3,CUTTACK,NA
23-06-93,3,KOLKATA,NA
23-06-93,3,AGARTALA,NA
23-06-93,4,HYDERABAD,550
23-06-93,4,VIJAYAWADA,700
23-06-93,4,BANGALORE,520
23-06-93,4,THIRUVANANTHAPURAM,NA
23-06-93,4,ERNAKULAM,NA
23-06-93,4,CHENNAI,540
23-06-93,4,MADURAI,500
23-06-93,4,PONDICHERRY,NA
30-06-93,1,HISAR,350
30-06-93,1,KARNAL,350
30-06-93,1,SHIMLA,NA
30-06-93,1,MANDI,350
30-06-93,1,SRINAGAR,NA
30-06-93,1,JAMMU,NA
30-06-93,1,AMRITSAR,345
30-06-93,1,LUDHIANA,350
30-06-93,1,LUCKNOW,340
30-06-93,1,KANPUR,348
30-06-93,1,CHANDIGARH,NA
30-06-93,1,DELHI,360
30-06-93,2,AHMEDABAD,460
30-06-93,2,RAJKOT,370
30-06-93,2,PANAJI,520
30-06-93,2,BHOPAL,375
30-06-93,2,INDORE,360
30-06-93,2,MUMBAI,500
30-06-93,2,NAGPUR,475
30-06-93,2,JAIPUR,320
30-06-93,2,JODHPUR,330
30-06-93,3,GUWAHATI,NA
30-06-93,3,PATNA,NA
30-06-93,3,SHILLONG,NA
30-06-93,3,AIZAWL,NA
30-06-93,3,BHUBANESHWAR,NA
30-06-93,3,CUTTACK,NA
30-06-93,3,KOLKATA,NA
30-06-93,3,AGARTALA,NA
30-06-93,4,HYDERABAD,550
30-06-93,4,VIJAYAWADA,500
30-06-93,4,BANGALORE,500
30-06-93,4,THIRUVANANTHAPURAM,NA
30-06-93,4,ERNAKULAM,NA
30-06-93,4,CHENNAI,540
30-06-93,4,MADURAI,500
30-06-93,4,PONDICHERRY,580
07-07-93,1,HISAR,350
07-07-93,1,KARNAL,350
07-07-93,1,SHIMLA,NA
07-07-93,1,MANDI,350
07-07-93,1,SRINAGAR,NA
07-07-93,1,JAMMU,NA
07-07-93,1,AMRITSAR,355
07-07-93,1,LUDHIANA,355
07-07-93,1,LUCKNOW,340
07-07-93,1,KANPUR,350
07-07-93,1,CHANDIGARH,NA
07-07-93,1,DELHI,360
07-07-93,2,AHMEDABAD,450
07-07-93,2,RAJKOT,365
07-07-93,2,PANAJI,520
07-07-93,2,BHOPAL,375
07-07-93,2,INDORE,360
07-07-93,2,MUMBAI,470
07-07-93,2,NAGPUR,420
07-07-93,2,JAIPUR,335
07-07-93,2,JODHPUR,340
07-07-93,3,GUWAHATI,NA
07-07-93,3,PATNA,NA
07-07-93,3,SHILLONG,415
07-07-93,3,AIZAWL,NA
07-07-93,3,BHUBANESHWAR,NA
07-07-93,3,CUTTACK,NA
07-07-93,3,KOLKATA,NA
07-07-93,3,AGARTALA,NA
07-07-93,4,HYDERABAD,575
07-07-93,4,VIJAYAWADA,520
07-07-93,4,BANGALORE,500
07-07-93,4,THIRUVANANTHAPURAM,NA
07-07-93,4,ERNAKULAM,NA
07-07-93,4,CHENNAI,530
07-07-93,4,MADURAI,500
07-07-93,4,PONDICHERRY,580
14-07-93,1,HISAR,350
14-07-93,1,KARNAL,342
14-07-93,1,SHIMLA,NA
14-07-93,1,MANDI,350
14-07-93,1,SRINAGAR,NA
14-07-93,1,JAMMU,NA
14-07-93,1,AMRITSAR,NA
14-07-93,1,LUDHIANA,NA
14-07-93,1,LUCKNOW,350
14-07-93,1,KANPUR,355
14-07-93,1,CHANDIGARH,NA
14-07-93,1,DELHI,360
14-07-93,2,AHMEDABAD,470
14-07-93,2,RAJKOT,380
14-07-93,2,PANAJI,NA
14-07-93,2,BHOPAL,380
14-07-93,2,INDORE,360
14-07-93,2,MUMBAI,500
14-07-93,2,NAGPUR,428
14-07-93,2,JAIPUR,340
14-07-93,2,JODHPUR,340
14-07-93,3,GUWAHATI,NA
14-07-93,3,PATNA,NA
14-07-93,3,SHILLONG,NA
14-07-93,3,AIZAWL,NA
14-07-93,3,BHUBANESHWAR,NA
14-07-93,3,CUTTACK,NA
14-07-93,3,KOLKATA,NA
14-07-93,3,AGARTALA,NA
14-07-93,4,HYDERABAD,575
14-07-93,4,VIJAYAWADA,520
14-07-93,4,BANGALORE,550
14-07-93,4,THIRUVANANTHAPURAM,NA
14-07-93,4,ERNAKULAM,NA
14-07-93,4,CHENNAI,540
14-07-93,4,MADURAI,510
14-07-93,4,PONDICHERRY,580
21-07-93,1,HISAR,NA
21-07-93,1,KARNAL,342
21-07-93,1,SHIMLA,NA
21-07-93,1,MANDI,350
21-07-93,1,SRINAGAR,NA
21-07-93,1,JAMMU,NA
21-07-93,1,AMRITSAR,350
21-07-93,1,LUDHIANA,355
21-07-93,1,LUCKNOW,350
21-07-93,1,KANPUR,360
21-07-93,1,CHANDIGARH,NA
21-07-93,1,DELHI,365
21-07-93,2,AHMEDABAD,500
21-07-93,2,RAJKOT,375
21-07-93,2,PANAJI,525
21-07-93,2,BHOPAL,380
21-07-93,2,INDORE,360
21-07-93,2,MUMBAI,605
21-07-93,2,NAGPUR,415
21-07-93,2,JAIPUR,350
21-07-93,2,JODHPUR,355
21-07-93,3,GUWAHATI,NA
21-07-93,3,PATNA,NA
21-07-93,3,SHILLONG,NA
21-07-93,3,AIZAWL,NA
21-07-93,3,BHUBANESHWAR,NA
21-07-93,3,CUTTACK,NA
21-07-93,3,KOLKATA,NA
21-07-93,3,AGARTALA,NA
21-07-93,4,HYDERABAD,575
21-07-93,4,VIJAYAWADA,590
21-07-93,4,BANGALORE,550
21-07-93,4,THIRUVANANTHAPURAM,NA
21-07-93,4,ERNAKULAM,NA
21-07-93,4,CHENNAI,551
21-07-93,4,MADURAI,500
21-07-93,4,PONDICHERRY,580
28-07-93,1,HISAR,NA
28-07-93,1,KARNAL,342
28-07-93,1,SHIMLA,NA
28-07-93,1,MANDI,350
28-07-93,1,SRINAGAR,NA
28-07-93,1,JAMMU,NA
28-07-93,1,AMRITSAR,NA
28-07-93,1,LUDHIANA,NA
28-07-93,1,LUCKNOW,350
28-07-93,1,KANPUR,360
28-07-93,1,CHANDIGARH,NA
28-07-93,1,DELHI,375
28-07-93,2,AHMEDABAD,480
28-07-93,2,RAJKOT,360
28-07-93,2,PANAJI,525
28-07-93,2,BHOPAL,380
28-07-93,2,INDORE,380
28-07-93,2,MUMBAI,500
28-07-93,2,NAGPUR,423
28-07-93,2,JAIPUR,355
28-07-93,2,JODHPUR,360
28-07-93,3,GUWAHATI,NA
28-07-93,3,PATNA,NA
28-07-93,3,SHILLONG,420
28-07-93,3,AIZAWL,NA
28-07-93,3,BHUBANESHWAR,NA
28-07-93,3,CUTTACK,NA
28-07-93,3,KOLKATA,NA
28-07-93,3,AGARTALA,NA
28-07-93,4,HYDERABAD,NA
28-07-93,4,VIJAYAWADA,NA
28-07-93,4,BANGALORE,NA
28-07-93,4,THIRUVANANTHAPURAM,NA
28-07-93,4,ERNAKULAM,NA
28-07-93,4,CHENNAI,530
28-07-93,4,MADURAI,580
28-07-93,4,PONDICHERRY,580
04-08-93,1,HISAR,350
04-08-93,1,KARNAL,345
04-08-93,1,SHIMLA,NA
04-08-93,1,MANDI,350
04-08-93,1,SRINAGAR,NA
04-08-93,1,JAMMU,NA
04-08-93,1,AMRITSAR,NA
04-08-93,1,LUDHIANA,NA
04-08-93,1,LUCKNOW,350
04-08-93,1,KANPUR,375
04-08-93,1,CHANDIGARH,355
04-08-93,1,DELHI,380
04-08-93,2,AHMEDABAD,475
04-08-93,2,RAJKOT,375
04-08-93,2,PANAJI,540
04-08-93,2,BHOPAL,NA
04-08-93,2,INDORE,390
04-08-93,2,MUMBAI,500
04-08-93,2,NAGPUR,433
04-08-93,2,JAIPUR,NA
04-08-93,2,JODHPUR,NA
04-08-93,3,GUWAHATI,NA
04-08-93,3,PATNA,NA
04-08-93,3,SHILLONG,450
04-08-93,3,AIZAWL,NA
04-08-93,3,BHUBANESHWAR,NA
04-08-93,3,CUTTACK,NA
04-08-93,3,KOLKATA,NA
04-08-93,3,AGARTALA,NA
04-08-93,4,HYDERABAD,570
04-08-93,4,VIJAYAWADA,600
04-08-93,4,BANGALORE,NA
04-08-93,4,THIRUVANANTHAPURAM,NA
04-08-93,4,ERNAKULAM,NA
04-08-93,4,CHENNAI,520
04-08-93,4,MADURAI,NA
04-08-93,4,PONDICHERRY,NA
11-08-93,1,HISAR,350
11-08-93,1,KARNAL,345
11-08-93,1,SHIMLA,NA
11-08-93,1,MANDI,350
11-08-93,1,SRINAGAR,NA
11-08-93,1,JAMMU,NA
11-08-93,1,AMRITSAR,NA
11-08-93,1,LUDHIANA,NA
11-08-93,1,LUCKNOW,360
11-08-93,1,KANPUR,365
11-08-93,1,CHANDIGARH,354
11-08-93,1,DELHI,375
11-08-93,2,AHMEDABAD,440
11-08-93,2,RAJKOT,375
11-08-93,2,PANAJI,520
11-08-93,2,BHOPAL,385
11-08-93,2,INDORE,380
11-08-93,2,MUMBAI,500
11-08-93,2,NAGPUR,438
11-08-93,2,JAIPUR,350
11-08-93,2,JODHPUR,360
11-08-93,3,GUWAHATI,NA
11-08-93,3,PATNA,NA
11-08-93,3,SHILLONG,NA
11-08-93,3,AIZAWL,NA
11-08-93,3,BHUBANESHWAR,NA
11-08-93,3,CUTTACK,NA
11-08-93,3,KOLKATA,NA
11-08-93,3,AGARTALA,NA
11-08-93,4,HYDERABAD,580
11-08-93,4,VIJAYAWADA,600
11-08-93,4,BANGALORE,NA
11-08-93,4,THIRUVANANTHAPURAM,NA
11-08-93,4,ERNAKULAM,NA
11-08-93,4,CHENNAI,556
11-08-93,4,MADURAI,580
11-08-93,4,PONDICHERRY,NA
18-08-93,1,HISAR,335
18-08-93,1,KARNAL,350
18-08-93,1,SHIMLA,NA
18-08-93,1,MANDI,350
18-08-93,1,SRINAGAR,NA
18-08-93,1,JAMMU,NA
18-08-93,1,AMRITSAR,340
18-08-93,1,LUDHIANA,355
18-08-93,1,LUCKNOW,360
18-08-93,1,KANPUR,385
18-08-93,1,CHANDIGARH,NA
18-08-93,1,DELHI,370
18-08-93,2,AHMEDABAD,500
18-08-93,2,RAJKOT,370
18-08-93,2,PANAJI,520
18-08-93,2,BHOPAL,385
18-08-93,2,INDORE,380
18-08-93,2,MUMBAI,500
18-08-93,2,NAGPUR,445
18-08-93,2,JAIPUR,350
18-08-93,2,JODHPUR,360
18-08-93,3,GUWAHATI,NA
18-08-93,3,PATNA,NA
18-08-93,3,SHILLONG,NA
18-08-93,3,AIZAWL,NA
18-08-93,3,BHUBANESHWAR,NA
18-08-93,3,CUTTACK,NA
18-08-93,3,KOLKATA,NA
18-08-93,3,AGARTALA,NA
18-08-93,4,HYDERABAD,580
18-08-93,4,VIJAYAWADA,650
18-08-93,4,BANGALORE,560
18-08-93,4,THIRUVANANTHAPURAM,NA
18-08-93,4,ERNAKULAM,NA
18-08-93,4,CHENNAI,561
18-08-93,4,MADURAI,580
18-08-93,4,PONDICHERRY,570
25-08-93,1,HISAR,335
25-08-93,1,KARNAL,350
25-08-93,1,SHIMLA,NA
25-08-93,1,MANDI,NA
25-08-93,1,SRINAGAR,NA
25-08-93,1,JAMMU,NA
25-08-93,1,AMRITSAR,345
25-08-93,1,LUDHIANA,350
25-08-93,1,LUCKNOW,380
25-08-93,1,KANPUR,410
25-08-93,1,CHANDIGARH,363
25-08-93,1,DELHI,390
25-08-93,2,AHMEDABAD,520
25-08-93,2,RAJKOT,370
25-08-93,2,PANAJI,525
25-08-93,2,BHOPAL,385
25-08-93,2,INDORE,400
25-08-93,2,MUMBAI,500
25-08-93,2,NAGPUR,445
25-08-93,2,JAIPUR,370
25-08-93,2,JODHPUR,380
25-08-93,3,GUWAHATI,NA
25-08-93,3,PATNA,NA
25-08-93,3,SHILLONG,NA
25-08-93,3,AIZAWL,NA
25-08-93,3,BHUBANESHWAR,NA
25-08-93,3,CUTTACK,NA
25-08-93,3,KOLKATA,NA
25-08-93,3,AGARTALA,NA
25-08-93,4,HYDERABAD,NA
25-08-93,4,VIJAYAWADA,NA
25-08-93,4,BANGALORE,560
25-08-93,4,THIRUVANANTHAPURAM,NA
25-08-93,4,ERNAKULAM,NA
25-08-93,4,CHENNAI,591
25-08-93,4,MADURAI,580
25-08-93,4,PONDICHERRY,570
01-09-93,1,HISAR,370
01-09-93,1,KARNAL,375
01-09-93,1,SHIMLA,NA
01-09-93,1,MANDI,350
01-09-93,1,SRINAGAR,NA
01-09-93,1,JAMMU,NA
01-09-93,1,AMRITSAR,NA
01-09-93,1,LUDHIANA,NA
01-09-93,1,LUCKNOW,385
01-09-93,1,KANPUR,420
01-09-93,1,CHANDIGARH,NA
01-09-93,1,DELHI,395
01-09-93,2,AHMEDABAD,430
01-09-93,2,RAJKOT,410
01-09-93,2,PANAJI,540
01-09-93,2,BHOPAL,385
01-09-93,2,INDORE,400
01-09-93,2,MUMBAI,500
01-09-93,2,NAGPUR,440
01-09-93,2,JAIPUR,370
01-09-93,2,JODHPUR,380
01-09-93,3,GUWAHATI,NA
01-09-93,3,PATNA,NA
01-09-93,3,SHILLONG,490
01-09-93,3,AIZAWL,NA
01-09-93,3,BHUBANESHWAR,NA
01-09-93,3,CUTTACK,NA
01-09-93,3,KOLKATA,NA
01-09-93,3,AGARTALA,NA
01-09-93,4,HYDERABAD,570
01-09-93,4,VIJAYAWADA,610
01-09-93,4,BANGALORE,NA
01-09-93,4,THIRUVANANTHAPURAM,NA
01-09-93,4,ERNAKULAM,NA
01-09-93,4,CHENNAI,571
01-09-93,4,MADURAI,580
01-09-93,4,PONDICHERRY,600
08-09-93,1,HISAR,360
08-09-93,1,KARNAL,370
08-09-93,1,SHIMLA,NA
08-09-93,1,MANDI,365
08-09-93,1,SRINAGAR,NA
08-09-93,1,JAMMU,NA
08-09-93,1,AMRITSAR,365
08-09-93,1,LUDHIANA,365
08-09-93,1,LUCKNOW,390
08-09-93,1,KANPUR,410
08-09-93,1,CHANDIGARH,350
08-09-93,1,DELHI,390
08-09-93,2,AHMEDABAD,500
08-09-93,2,RAJKOT,425
08-09-93,2,PANAJI,550
08-09-93,2,BHOPAL,385
08-09-93,2,INDORE,400
08-09-93,2,MUMBAI,500
08-09-93,2,NAGPUR,440
08-09-93,2,JAIPUR,380
08-09-93,2,JODHPUR,390
08-09-93,3,GUWAHATI,NA
08-09-93,3,PATNA,NA
08-09-93,3,SHILLONG,NA
08-09-93,3,AIZAWL,NA
08-09-93,3,BHUBANESHWAR,NA
08-09-93,3,CUTTACK,NA
08-09-93,3,KOLKATA,NA
08-09-93,3,AGARTALA,NA
08-09-93,4,HYDERABAD,570
08-09-93,4,VIJAYAWADA,610
08-09-93,4,BANGALORE,NA
08-09-93,4,THIRUVANANTHAPURAM,NA
08-09-93,4,ERNAKULAM,NA
08-09-93,4,CHENNAI,576
08-09-93,4,MADURAI,550
08-09-93,4,PONDICHERRY,NA
15-09-93,1,HISAR,358
15-09-93,1,KARNAL,360
15-09-93,1,SHIMLA,NA
15-09-93,1,MANDI,365
15-09-93,1,SRINAGAR,NA
15-09-93,1,JAMMU,NA
15-09-93,1,AMRITSAR,NA
15-09-93,1,LUDHIANA,NA
15-09-93,1,LUCKNOW,390
15-09-93,1,KANPUR,425
15-09-93,1,CHANDIGARH,380
15-09-93,1,DELHI,405
15-09-93,2,AHMEDABAD,500
15-09-93,2,RAJKOT,NA
15-09-93,2,PANAJI,550
15-09-93,2,BHOPAL,390
15-09-93,2,INDORE,415
15-09-93,2,MUMBAI,500
15-09-93,2,NAGPUR,440
15-09-93,2,JAIPUR,390
15-09-93,2,JODHPUR,400
15-09-93,3,GUWAHATI,NA
15-09-93,3,PATNA,NA
15-09-93,3,SHILLONG,NA
15-09-93,3,AIZAWL,NA
15-09-93,3,BHUBANESHWAR,NA
15-09-93,3,CUTTACK,NA
15-09-93,3,KOLKATA,NA
15-09-93,3,AGARTALA,NA
15-09-93,4,HYDERABAD,570
15-09-93,4,VIJAYAWADA,610
15-09-93,4,BANGALORE,NA
15-09-93,4,THIRUVANANTHAPURAM,NA
15-09-93,4,ERNAKULAM,NA
15-09-93,4,CHENNAI,621
15-09-93,4,MADURAI,550
15-09-93,4,PONDICHERRY,600
22-09-93,1,HISAR,365
22-09-93,1,KARNAL,360
22-09-93,1,SHIMLA,NA
22-09-93,1,MANDI,365
22-09-93,1,SRINAGAR,NA
22-09-93,1,JAMMU,NA
22-09-93,1,AMRITSAR,370
22-09-93,1,LUDHIANA,370
22-09-93,1,LUCKNOW,425
22-09-93,1,KANPUR,420
22-09-93,1,CHANDIGARH,381
22-09-93,1,DELHI,405
22-09-93,2,AHMEDABAD,NA
22-09-93,2,RAJKOT,NA
22-09-93,2,PANAJI,550
22-09-93,2,BHOPAL,390
22-09-93,2,INDORE,420
22-09-93,2,MUMBAI,510
22-09-93,2,NAGPUR,460
22-09-93,2,JAIPUR,395
22-09-93,2,JODHPUR,415
22-09-93,3,GUWAHATI,NA
22-09-93,3,PATNA,NA
22-09-93,3,SHILLONG,530
22-09-93,3,AIZAWL,NA
22-09-93,3,BHUBANESHWAR,NA
22-09-93,3,CUTTACK,NA
22-09-93,3,KOLKATA,NA
22-09-93,3,AGARTALA,NA
22-09-93,4,HYDERABAD,570
22-09-93,4,VIJAYAWADA,NA
22-09-93,4,BANGALORE,NA
22-09-93,4,THIRUVANANTHAPURAM,NA
22-09-93,4,ERNAKULAM,NA
22-09-93,4,CHENNAI,601
22-09-93,4,MADURAI,550
22-09-93,4,PONDICHERRY,NA
29-09-93,1,HISAR,365
29-09-93,1,KARNAL,360
29-09-93,1,SHIMLA,NA
29-09-93,1,MANDI,365
29-09-93,1,SRINAGAR,NA
29-09-93,1,JAMMU,NA
29-09-93,1,AMRITSAR,NA
29-09-93,1,LUDHIANA,NA
29-09-93,1,LUCKNOW,390
29-09-93,1,KANPUR,410
29-09-93,1,CHANDIGARH,365
29-09-93,1,DELHI,410
29-09-93,2,AHMEDABAD,560
29-09-93,2,RAJKOT,470
29-09-93,2,PANAJI,NA
29-09-93,2,BHOPAL,390
29-09-93,2,INDORE,425
29-09-93,2,MUMBAI,NA
29-09-93,2,NAGPUR,495
29-09-93,2,JAIPUR,380
29-09-93,2,JODHPUR,410
29-09-93,3,GUWAHATI,NA
29-09-93,3,PATNA,NA
29-09-93,3,SHILLONG,530
29-09-93,3,AIZAWL,NA
29-09-93,3,BHUBANESHWAR,NA
29-09-93,3,CUTTACK,NA
29-09-93,3,KOLKATA,NA
29-09-93,3,AGARTALA,NA
29-09-93,4,HYDERABAD,600
29-09-93,4,VIJAYAWADA,610
29-09-93,4,BANGALORE,620
29-09-93,4,THIRUVANANTHAPURAM,NA
29-09-93,4,ERNAKULAM,NA
29-09-93,4,CHENNAI,601
29-09-93,4,MADURAI,500
29-09-93,4,PONDICHERRY,600
06-10-93,1,HISAR,360
06-10-93,1,KARNAL,360
06-10-93,1,SHIMLA,NA
06-10-93,1,MANDI,365
06-10-93,1,SRINAGAR,NA
06-10-93,1,JAMMU,NA
06-10-93,1,AMRITSAR,380
06-10-93,1,LUDHIANA,375
06-10-93,1,LUCKNOW,385
06-10-93,1,KANPUR,410
06-10-93,1,CHANDIGARH,373
06-10-93,1,DELHI,395
06-10-93,2,AHMEDABAD,580
06-10-93,2,RAJKOT,485
06-10-93,2,PANAJI,NA
06-10-93,2,BHOPAL,390
06-10-93,2,INDORE,425
06-10-93,2,MUMBAI,NA
06-10-93,2,NAGPUR,NA
06-10-93,2,JAIPUR,400
06-10-93,2,JODHPUR,425
06-10-93,3,GUWAHATI,NA
06-10-93,3,PATNA,NA
06-10-93,3,SHILLONG,540
06-10-93,3,AIZAWL,NA
06-10-93,3,BHUBANESHWAR,NA
06-10-93,3,CUTTACK,NA
06-10-93,3,KOLKATA,NA
06-10-93,3,AGARTALA,NA
06-10-93,4,HYDERABAD,600
06-10-93,4,VIJAYAWADA,620
06-10-93,4,BANGALORE,NA
06-10-93,4,THIRUVANANTHAPURAM,NA
06-10-93,4,ERNAKULAM,NA
06-10-93,4,CHENNAI,631
06-10-93,4,MADURAI,500
06-10-93,4,PONDICHERRY,600
13-10-93,1,HISAR,NA
13-10-93,1,KARNAL,NA
13-10-93,1,SHIMLA,NA
13-10-93,1,MANDI,365
13-10-93,1,SRINAGAR,NA
13-10-93,1,JAMMU,NA
13-10-93,1,AMRITSAR,NA
13-10-93,1,LUDHIANA,NA
13-10-93,1,LUCKNOW,350
13-10-93,1,KANPUR,400
13-10-93,1,CHANDIGARH,NA
13-10-93,1,DELHI,405
13-10-93,2,AHMEDABAD,580
13-10-93,2,RAJKOT,460
13-10-93,2,PANAJI,560
13-10-93,2,BHOPAL,NA
13-10-93,2,INDORE,425
13-10-93,2,MUMBAI,500
13-10-93,2,NAGPUR,500
13-10-93,2,JAIPUR,390
13-10-93,2,JODHPUR,400
13-10-93,3,GUWAHATI,NA
13-10-93,3,PATNA,NA
13-10-93,3,SHILLONG,NA
13-10-93,3,AIZAWL,NA
13-10-93,3,BHUBANESHWAR,NA
13-10-93,3,CUTTACK,NA
13-10-93,3,KOLKATA,NA
13-10-93,3,AGARTALA,NA
13-10-93,4,HYDERABAD,600
13-10-93,4,VIJAYAWADA,620
13-10-93,4,BANGALORE,620
13-10-93,4,THIRUVANANTHAPURAM,NA
13-10-93,4,ERNAKULAM,NA
13-10-93,4,CHENNAI,630
13-10-93,4,MADURAI,500
13-10-93,4,PONDICHERRY,NA
20-10-93,1,HISAR,360
20-10-93,1,KARNAL,360
20-10-93,1,SHIMLA,NA
20-10-93,1,MANDI,365
20-10-93,1,SRINAGAR,NA
20-10-93,1,JAMMU,NA
20-10-93,1,AMRITSAR,NA
20-10-93,1,LUDHIANA,NA
20-10-93,1,LUCKNOW,400
20-10-93,1,KANPUR,405
20-10-93,1,CHANDIGARH,385
20-10-93,1,DELHI,405
20-10-93,2,AHMEDABAD,580
20-10-93,2,RAJKOT,465
20-10-93,2,PANAJI,560
20-10-93,2,BHOPAL,390
20-10-93,2,INDORE,420
20-10-93,2,MUMBAI,500
20-10-93,2,NAGPUR,490
20-10-93,2,JAIPUR,400
20-10-93,2,JODHPUR,410
20-10-93,3,GUWAHATI,NA
20-10-93,3,PATNA,NA
20-10-93,3,SHILLONG,NA
20-10-93,3,AIZAWL,NA
20-10-93,3,BHUBANESHWAR,NA
20-10-93,3,CUTTACK,NA
20-10-93,3,KOLKATA,NA
20-10-93,3,AGARTALA,NA
20-10-93,4,HYDERABAD,650
20-10-93,4,VIJAYAWADA,600
20-10-93,4,BANGALORE,700
20-10-93,4,THIRUVANANTHAPURAM,NA
20-10-93,4,ERNAKULAM,NA
20-10-93,4,CHENNAI,NA
20-10-93,4,MADURAI,NA
20-10-93,4,PONDICHERRY,NA
27-10-93,1,HISAR,360
27-10-93,1,KARNAL,360
27-10-93,1,SHIMLA,NA
27-10-93,1,MANDI,365
27-10-93,1,SRINAGAR,NA
27-10-93,1,JAMMU,NA
27-10-93,1,AMRITSAR,318
27-10-93,1,LUDHIANA,385
27-10-93,1,LUCKNOW,400
27-10-93,1,KANPUR,400
27-10-93,1,CHANDIGARH,NA
27-10-93,1,DELHI,400
